date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:32	457852/457852	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/FPS	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/FPS.html	(from https://magonedemo.blogspot.com/)
16:29:33	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Future	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Future.html	(from https://magonedemo.blogspot.com/)
16:29:34	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Galaxy	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Galaxy.html	(from https://magonedemo.blogspot.com/)
16:29:35	457908/457908	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Gallery	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Gallery.html	(from https://magonedemo.blogspot.com/)
16:29:36	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Gaming	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Gaming.html	(from https://magonedemo.blogspot.com/)
16:29:37	457950/457950	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Government	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Government.html	(from https://magonedemo.blogspot.com/)
16:29:38	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Health	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Health.html	(from https://magonedemo.blogspot.com/)
16:29:40	457922/457922	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Hospital	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Hospital.html	(from https://magonedemo.blogspot.com/)
16:29:41	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Ideas	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Ideas.html	(from https://magonedemo.blogspot.com/)
16:29:42	457978/457978	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Illustration	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Illustration.html	(from https://magonedemo.blogspot.com/)
16:29:44	458028/458028	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Interior%20Design	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Interior%20Design.html	(from https://magonedemo.blogspot.com/)
16:29:45	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Labor	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Labor.html	(from https://magonedemo.blogspot.com/)
16:29:47	457866/457866	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Life	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Life.html	(from https://magonedemo.blogspot.com/)
16:29:47	457922/457922	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Magazine	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Magazine.html	(from https://magonedemo.blogspot.com/)
16:29:49	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Medic	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Medic.html	(from https://magonedemo.blogspot.com/)
16:29:50	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Music	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Music.html	(from https://magonedemo.blogspot.com/)
16:29:51	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Nature	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Nature.html	(from https://magonedemo.blogspot.com/)
16:29:52	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Night	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Night.html	(from https://magonedemo.blogspot.com/)
16:29:53	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Outfit	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Outfit.html	(from https://magonedemo.blogspot.com/)
16:29:54	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/People	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/People.html	(from https://magonedemo.blogspot.com/)
16:29:56	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Phones	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Phones.html	(from https://magonedemo.blogspot.com/)
16:29:57	457964/457964	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Photography	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Photography.html	(from https://magonedemo.blogspot.com/)
16:29:58	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Places	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Places.html	(from https://magonedemo.blogspot.com/)
16:29:59	457866/457866	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Plus	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Plus.html	(from https://magonedemo.blogspot.com/)
16:30:00	457950/457950	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Population	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Population.html	(from https://magonedemo.blogspot.com/)
16:30:02	457936/457936	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Portfolio	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Portfolio.html	(from https://magonedemo.blogspot.com/)
16:30:03	457866/457866	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Rail	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Rail.html	(from https://magonedemo.blogspot.com/)
16:30:04	457936/457936	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Recording	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Recording.html	(from https://magonedemo.blogspot.com/)
16:30:05	457852/457852	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Sea	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Sea.html	(from https://magonedemo.blogspot.com/)
16:30:06	457908/457908	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Seasons	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Seasons.html	(from https://magonedemo.blogspot.com/)
16:30:07	457908/457908	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Sensors	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Sensors.html	(from https://magonedemo.blogspot.com/)
16:30:08	457922/457922	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Services	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Services.html	(from https://magonedemo.blogspot.com/)
16:30:09	457866/457866	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Sexy	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Sexy.html	(from https://magonedemo.blogspot.com/)
16:30:10	457964/457964	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Smartphones	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Smartphones.html	(from https://magonedemo.blogspot.com/)
16:30:12	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Space	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Space.html	(from https://magonedemo.blogspot.com/)
16:30:13	457908/457908	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Startup	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Startup.html	(from https://magonedemo.blogspot.com/)
16:30:14	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Story	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Story.html	(from https://magonedemo.blogspot.com/)
16:30:15	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Studio	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Studio.html	(from https://magonedemo.blogspot.com/)
16:30:16	457908/457908	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Success	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Success.html	(from https://magonedemo.blogspot.com/)
16:30:18	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Summer	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Summer.html	(from https://magonedemo.blogspot.com/)
16:30:19	457866/457866	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Tips	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Tips.html	(from https://magonedemo.blogspot.com/)
16:30:20	457894/457894	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Trends	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Trends.html	(from https://magonedemo.blogspot.com/)
16:30:21	457972/457972	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Video%20Games	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Video%20Games.html	(from https://magonedemo.blogspot.com/)
16:30:22	458014/458014	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Visual%20Effects	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Visual%20Effects.html	(from https://magonedemo.blogspot.com/)
16:30:24	3332/3332	---M--	200	added ('OK')	image/jpeg	etag:%22v2ae6%22	http://2.bp.blogspot.com/-PpIc1RtbeiI/VZFHETTHKBI/AAAAAAAAKuU/BU0HkCWXdUs/w72-h72-p-k-no-nu/slider_01.jpg	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/2.bp.blogspot.com/-PpIc1RtbeiI/VZFHETTHKBI/AAAAAAAAKuU/BU0HkCWXdUs/w72-h72-p-k-no-nu/slider_01.jpg	(from https://magonedemo.blogspot.com/)
16:30:25	4226/4226	---M--	200	added ('OK')	image/jpeg	etag:%22v2fec%22	http://3.bp.blogspot.com/-PymmdRVG14c/Ve1njf895lI/AAAAAAAAL-s/RiqR65NVinw/w72-h72-p-k-no-nu/adapted-flatnews-logo.jpg	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/3.bp.blogspot.com/-PymmdRVG14c/Ve1njf895lI/AAAAAAAAL-s/RiqR65NVinw/w72-h72-p-k-no-nu/adapted-flatnews-logo.jpg	(from https://magonedemo.blogspot.com/)
16:30:25	3596/3596	---M--	200	added ('OK')	image/jpeg	etag:%22v3008%22	http://2.bp.blogspot.com/-SosZzkt6sIM/Ve6hU_ictJI/AAAAAAAAMAc/oc-ppcyonJs/w72-h72-p-k-no-nu/nytime-logo.jpg	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/2.bp.blogspot.com/-SosZzkt6sIM/Ve6hU_ictJI/AAAAAAAAMAc/oc-ppcyonJs/w72-h72-p-k-no-nu/nytime-logo.jpg	(from https://magonedemo.blogspot.com/)
16:30:26	47946/47946	---M--	200	added ('OK')	image/jpeg	etag:%22v2e23%22	http://2.bp.blogspot.com/-1iv7M7HmwKE/VcdcLihiVxI/AAAAAAAALiI/w-lR0nRiyI8/s1600/MagOne-300250.jpg	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/2.bp.blogspot.com/-1iv7M7HmwKE/VcdcLihiVxI/AAAAAAAALiI/w-lR0nRiyI8/s1600/MagOne-300250.jpg	(from https://magonedemo.blogspot.com/)
16:30:26	457880/457880	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/Women	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/Women.html	(from https://magonedemo.blogspot.com/)
16:30:28	1086/1086	---M--	200	added ('OK')	image/png	etag:%22v2a87%22	http://1.bp.blogspot.com/-b4bwvXO9dW4/VYamWoICIzI/AAAAAAAAKoY/QVXcIuk0UnY/s1600/magone-logo.png	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/1.bp.blogspot.com/-b4bwvXO9dW4/VYamWoICIzI/AAAAAAAAKoY/QVXcIuk0UnY/s1600/magone-logo.png	(from https://magonedemo.blogspot.com/)
16:30:28	10478/10478	---M--	200	added ('OK')	image/png	etag:%22v40dd%22	https://4.bp.blogspot.com/-ybS5NNc_ews/VtQV0gY4gEI/AAAAAAAAQNw/Qko3Cb2J340/s1600/exten-link.png	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/4.bp.blogspot.com/-ybS5NNc_ews/VtQV0gY4gEI/AAAAAAAAQNw/Qko3Cb2J340/s1600/exten-link.png	(from https://magonedemo.blogspot.com/)
16:30:33	462670/462670	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/p/about.html	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/p/about.html	(from https://magonedemo.blogspot.com/)
16:30:36	459740/459740	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/p/forum.html	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/p/forum.html	(from https://magonedemo.blogspot.com/)
16:30:38	461524/461524	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/p/policy.html	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/p/policy.html	(from https://magonedemo.blogspot.com/)
16:30:38	462579/462579	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/p/faq.html	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/p/faq.html	(from https://magonedemo.blogspot.com/)
16:30:40	1654/1654	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jun%202019%2021:23:43%20GMT	https://img1.blogblog.com/img/anon36.png	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/img1.blogblog.com/img/anon36.png	(from https://magonedemo.blogspot.com/)
16:30:40	462783/462783	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/p/shop.html	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/p/shop.html	(from https://magonedemo.blogspot.com/)
16:30:42	457738/457738	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:42%20GMT	https://magonedemo.blogspot.com/_archive.html	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/_archive.87.delayed	(from https://magonedemo.blogspot.com/)
16:30:44	457650/457650	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:44%20GMT	https://magonedemo.blogspot.com/p/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/p/index.html	(from https://magonedemo.blogspot.com/)
16:30:44	457642/457642	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:44%20GMT	https://magonedemo.blogspot.com/;	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/;.88.delayed	(from https://magonedemo.blogspot.com/)
16:30:45	457600/457600	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202019%2009:42:32%20GMT	https://magonedemo.blogspot.com/search/label/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/search/label/index.html	(from https://magonedemo.blogspot.com/)
16:30:47	457714/457714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:47%20GMT	https://magonedemo.blogspot.com/vimeo.com/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/vimeo.com/index.html	(from https://magonedemo.blogspot.com/)
16:30:47	457682/457682	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:47%20GMT	https://magonedemo.blogspot.com/s72-c/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/s72-c/index.html	(from https://magonedemo.blogspot.com/)
16:30:48	457850/457850	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:47%20GMT	https://magonedemo.blogspot.com/youtube-nocookie.com/embed/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/youtube-nocookie.com/embed/index.html	(from https://magonedemo.blogspot.com/)
16:30:49	457738/457738	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:47%20GMT	https://magonedemo.blogspot.com/hqdefault.jpg	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/hqdefault.89.delayed	(from https://magonedemo.blogspot.com/)
16:30:49	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Jun%202019%2015:21:50%20GMT	https://img1.blogblog.com/img/blank.gif	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/img1.blogblog.com/img/blank.gif	(from https://magonedemo.blogspot.com/)
16:30:50	457778/457778	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:50%20GMT	https://magonedemo.blogspot.com/youtube.com/embed/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/youtube.com/embed/index.html	(from https://magonedemo.blogspot.com/)
16:30:50	457706/457706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:51%20GMT	https://magonedemo.blogspot.com/youtu.be/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/youtu.be/index.html	(from https://magonedemo.blogspot.com/)
16:31:28	457698/457698	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:53%20GMT	https://magonedemo.blogspot.com/default/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/default/index.html	(from https://magonedemo.blogspot.com/)
16:31:29	501821/501821	---MC-	200	added ('OK')	text/javascript	date:Tue,%2007%20Mar%202017%2013:39:10%20GMT	https://www.blogger.com/static/v1/jsbin/1879413497-lbx.js	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/www.blogger.com/static/v1/jsbin/1879413497-lbx.js	(from https://magonedemo.blogspot.com/)
16:31:29	457770/457770	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:53%20GMT	https://magonedemo.blogspot.com/comments/default/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/comments/default/index.html	(from https://magonedemo.blogspot.com/)
16:31:30	457698/457698	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:30:53%20GMT	https://magonedemo.blogspot.com/summary/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/summary/index.html	(from https://magonedemo.blogspot.com/)
16:31:30	457762/457762	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:31:31%20GMT	https://magonedemo.blogspot.com/posts/default/-/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/posts/default/-/index.html	(from https://magonedemo.blogspot.com/)
16:31:31	141/141	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:31:32%20GMT	https://magonedemo.blogspot.com/feeds/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/feeds/index.html	(from https://magonedemo.blogspot.com/)
16:31:32	457882/457882	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:31:32%20GMT	https://magonedemo.blogspot.com/img1.blogblog.com/img/blank.gif	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/img1.blogblog.com/img/blank.8c.delayed	(from https://magonedemo.blogspot.com/)
16:32:16	457650/457650	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:31:33%20GMT	https://magonedemo.blogspot.com/-/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/-/index.html	(from https://magonedemo.blogspot.com/)
16:32:17	457923/457923	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:31:34%20GMT	https://magonedemo.blogspot.com/videos/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/videos/index.html	(from https://magonedemo.blogspot.com/)
16:32:18	457650/457650	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:31:34%20GMT	https://magonedemo.blogspot.com/v/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/v/index.html	(from https://magonedemo.blogspot.com/)
16:32:18	457650/457650	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:31:35%20GMT	https://magonedemo.blogspot.com/b/	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/b/index.html	(from https://magonedemo.blogspot.com/)
16:32:21	457706/457706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jun%202019%2010:32:22%20GMT	https://magonedemo.blogspot.com/blank.gif	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/magonedemo.blogspot.com/blank.8d.delayed	(from https://magonedemo.blogspot.com/)
16:32:23	151389/151389	---MC-	200	added ('OK')	text/javascript	date:Thu,%2013%20Jun%202019%2023:25:32%20GMT	https://www.blogger.com/static/v1/widgets/4078559275-widgets.js	C:/My%20Web%20Sites/MagOne%20Paid%20Blogspot%20Theme/www.blogger.com/static/v1/widgets/4078559275-widgets.js	(from https://magonedemo.blogspot.com/)
